,PROPERTY TYPE,ADDRESS,LOCATION,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,DAYS ON MARKET,HOA/MONTH,URL
4698,Single Family Residential 2018,1615 151st Ave SE Bellevue WA 98007,Robinswood,775000.0,3,1.5,149,10446,5.0,274.,http://www.redfin.com/WA/Bellevue/1615-151st-Ave-SE-98007/home/426026
4699,Single Family Residential 2018,1406 153 Place SE Bellevue WA 98007,Lake Hills,995000.0,4,3.25,234,11689,5.0,274.,http://www.redfin.com/WA/Bellevue/1406-153rd-Pl-SE-98007/home/426029
4700,Condo/Co-op 2018,14707 44th Place NE Unit Q8 Bellevue WA 98007,Microsoft,418000.0,2,1.75,105,39204,5.0,432.,http://www.redfin.com/WA/Bellevue/14707-NE-44th-Pl-98007/unit-Q8/home/8109
4701,Single Family Residential 2018,1800 146th Ave SE Bellevue WA 98007,Lake Hills,1895000.0,5,3.5,465,7344,10.0,274.,http://www.redfin.com/WA/Bellevue/1800-146th-Ave-SE-98007/home/425616
4702,Townhouse 2018,4035 145th Ave NE #4 Bellevue WA 98007,Microsoft,498000.0,2,2.25,130,210830,10.0,428.,http://www.redfin.com/WA/Bellevue/4035-145th-Ave-NE-98007/unit-4/home/145616237
4703,Townhouse 2018,707 141st Lane SE #707 Bellevue WA 98007,Lake Hills,489500.0,3,2.25,137,60790,11.0,514.,http://www.redfin.com/WA/Bellevue/707-141st-Ln-SE-98007/unit-707/home/41418
4704,Condo/Co-op 2018,14757 NE 32nd St Unit B301 Bellevue WA 98007,Microsoft,358500.0,2,1,889,435710,16.0,464.,http://www.redfin.com/WA/Bellevue/14757-NE-32nd-St-98007/unit-B301/home/103953962
4705,Condo/Co-op 2018,14525 NE 45th St Unit F1 Bellevue WA 98007,Microsoft,349500.0,1,1,803,425059,17.0,353.,http://www.redfin.com/WA/Bellevue/14525-NE-45th-St-98007/unit-F1/home/42182
4706,Condo/Co-op 2018,14650 NE 32 St Unit A-20 Bellevue WA 98007,Bellevue,249000.0,1,1,684,397698,19.0,277.,http://www.redfin.com/WA/Bellevue/14650-NE-32nd-St-98007/unit-A20/home/47377
4707,Single Family Residential 2018,14815 NE 12 St Bellevue WA 98007,Chevy Chase,938000.0,4,2.25,192,7840,19.0,8.0,http://www.redfin.com/WA/Bellevue/14815-NE-12th-St-98007/home/501404
4708,Single Family Residential 2018,1112 141st Place NE Bellevue WA 98007,Bellevue,1355888.0,4,2.5,238,12972,26.0,274.,http://www.redfin.com/WA/Bellevue/1112-141st-Pl-NE-98007/home/500833
4709,Townhouse 2018,14836 SE 16 St #4 Bellevue WA 98007,Robinswood,599000.0,2,1.5,130,1,34.0,424.,http://www.redfin.com/WA/Bellevue/14836-SE-16th-St-98007/unit-4/home/145555591
4710,Condo/Co-op 2018,14760 NE 31 St Unit A105 Bellevue WA 98007,Microsoft,389000.0,2,1.5,942,435710,40.0,494.,http://www.redfin.com/WA/Bellevue/14760-NE-31st-St-98007/unit-A105/home/145302723
4711,Single Family Residential 2018,530 145th Ave SE Bellevue WA 98007,Bellevue,1988888.0,6,1,254,64469,42.0,274.,http://www.redfin.com/WA/Bellevue/530-145th-Ave-SE-98007/home/426825
4712,Condo/Co-op 2018,14625 NE 34th St Unit G4 Bellevue WA 98007,Microsoft,350000.0,2,1.5,955,397698,55.0,349.,http://www.redfin.com/WA/Bellevue/14625-NE-34th-St-98007/unit-G4/home/143848327
4713,Condo/Co-op 2018,14620 NE 31ST St Unit J102 Bellevue WA 98007,Microsoft,345000.0,2,1,889,96799,57.0,458.,http://www.redfin.com/WA/Bellevue/14620-NE-31st-St-98007/unit-J102/home/77489146
4714,Condo/Co-op 2018,1750 152nd Ave NE Bellevue WA 98007,Bellevue,323490.0,2,1.75,109,174240,4.0,274.,http://www.redfin.com/WA/Bellevue/1750-152nd-Ave-NE-98007/unit-C106/home/13256
4715,Single Family Residential 2018,60 Chamonix Place Snoqualmie Pass WA 98068,Snoqualmie Pass,589950.0,3,2.5,174,7405,31.0,274.,http://www.redfin.com/WA/Snoqualmie-Pass/60-Chamonix-Pl-98068/home/109271947
4716,Vacant Land 2018,260 Tanner Wy Snoqualmie Pass WA 98068,Snoqualmie Pass,169000.0,0,2.56,256,8276,47.0,274.,http://www.redfin.com/WA/Snoqualmie-Pass/260-Tanner-Way-98068/home/145273161
4717,Single Family Residential 2018,220 Tanner Way #205 Snoqualmie Pass WA 98068,Snoqualmie Pass,174950.0,1,1,464,65546,48.0,274.,http://www.redfin.com/WA/Snoqualmie-Pass/220-Tanner-Way-98068/unit-205/home/145271260
4718,Single Family Residential 2018,1043 Snoqualmie Dr Snoqualmie Pass WA 98068,Snoqualmie Pass,665400.0,5,3,244,11761,70.0,4.0,http://www.redfin.com/WA/Snoqualmie-Pass/1043-Snoqualmie-Dr-98068/home/12227929
4719,Vacant Land 2018,1 Chamonix Place Snoqualmie Pass WA 98068,Snoqualmie Pass,95000.0,0,2.56,256,8712,102.0,274.,http://www.redfin.com/WA/Snoqualmie-Pass/1-Chamonix-Pl-98068/home/144834501
4720,Vacant Land 2018,5758 Tamarack Lane Snoqualmie Pass WA 98068,Snoqualmie Pass,400000.0,0,2.56,256,14810,121.0,274.,http://www.redfin.com/WA/Snoqualmie-Pass/5758-Tamarack-Ln-98068/home/108953746
4721,Vacant Land 2018,1040 Yellowstone Rd Snoqualmie Pass WA 98068,Snoqualmie Pass,195000.0,0,2.56,256,97138,125.0,274.,http://www.redfin.com/WA/Snoqualmie-Pass/1040-Yellowstone-Trail-Rd-98068/home/144712840
4722,Townhouse 2018,11 Guye Peak Lane Snoqualmie Pass WA 98068,Snoqualmie Pass,575000.0,4,3,223,3485,136.0,83.0,http://www.redfin.com/WA/Snoqualmie-Pass/11-Guye-Peak-Ln-98068/home/16791165
4723,Vacant Land 2018,72 Tamarack Lane Snoqualmie Pass WA 98068,Snoqualmie Pass,195000.0,0,2.56,256,7405,146.0,274.,http://www.redfin.com/WA/Snoqualmie-Pass/72-Tamarack-Ln-98068/unit-72/home/21863603
4724,Vacant Land 2018,Innsbruck Dr Snoqualmie Pass WA 98068,Snoqualmie Pass,119000.0,0,2.56,256,7405,157.0,274.,http://www.redfin.com/WA/Snoqualmie-Pass/Innsbruck-Dr-98068/home/104487557
4725,Vacant Land 2018,102 Guye Peak Lane Snoqualmie Pass WA 98068,Snoqualmie Pass,164000.0,0,2.56,256,8712,172.0,274.,http://www.redfin.com/WA/Snoqualmie-Pass/102-Guye-Peak-Ln-98068/home/144403452
4726,Vacant Land 2018,111 XXX Granite Creek Rd North Bend WA 98025,North Bend,3900000.0,0,2.56,256,5445000,195.0,274.,http://www.redfin.com/WA/North-Bend/111-XXX-Granite-Creek-Rd-98025/home/144275135
4727,Vacant Land 2018,1 Yellowstone Rd Snoqualmie Pass WA 98068,Snoqualmie Pass,1100000.0,0,2.56,256,788000,225.0,274.,http://www.redfin.com/WA/Snoqualmie-Pass/1-Yellowstone-Trail-Rd-98068/home/17507085
4728,Single Family Residential 2018,49 Guye Peak Lane Snoqualmie Pass WA 98068,Snoqualmie Pass,750000.0,4,3,201,7650,297.0,274.,http://www.redfin.com/WA/Snoqualmie-Pass/49-Guye-Peak-Ln-98068/home/17146095
4729,Vacant Land 2018,1 Ober Strasse Snoqualmie Pass WA 98068,Snoqualmie Pass,99998.0,0,2.56,256,13056,308.0,274.,http://www.redfin.com/WA/Snoqualmie-Pass/1-Ober-Strasse-98068/home/65325180
4730,Vacant Land 2018,88 Chikamin Peak Snoqualmie Pass WA 98068,Snoqualmie Pass,43900.0,0,2.56,256,5200,311.0,274.,http://www.redfin.com/WA/Snoqualmie-Pass/88-Chikamin-Peak-Rd-98068/home/104478071
4731,Vacant Land 2018,98 Guye Peak Lane Snoqualmie Pass WA 98068,Snoqualmie Pass,159500.0,0,2.56,256,8712,664.0,274.,http://www.redfin.com/WA/Snoqualmie-Pass/98-Guye-Peak-Ln-98068/home/108448560
4732,Vacant Land 2018,68 Innsbruck Dr Snoqualmie Pass WA 98068,Snoqualmie Pass,200000.0,0,2.56,256,8712,706.0,274.,http://www.redfin.com/WA/Snoqualmie-Pass/68-Innsbruck-Dr-98068/home/107334770
4733,Single Family Residential 2018,32424 223rd Ave SE Black Diamond WA 98010,Black Diamond,849950.0,4,2.5,387,50965,5.0,274.,http://www.redfin.com/WA/Black-Diamond/32424-223rd-Ave-SE-98010/home/12300051
4734,Single Family Residential 2018,25710 Pacific St Black Diamond WA 98010,Black Diamond,274950.0,4,1.75,210,10769,5.0,274.,http://www.redfin.com/WA/Black-Diamond/25710-Pacific-St-98010/home/379534
4735,Single Family Residential 2018,32400 Newcastle Dr Black Diamond WA 98010,Lawson Hill,589000.0,4,2.5,289,9741,9.0,274.,http://www.redfin.com/WA/Black-Diamond/32400-Newcastle-Dr-98010/home/145640402
4736,Single Family Residential 2018,32401 McKay Lane Black Diamond WA 98010,Lawson Hill,549000.0,3,2,195,9840,10.0,274.,http://www.redfin.com/WA/Black-Diamond/32401-McKay-Ln-98010/home/145628989
4737,Single Family Residential 2018,32921 Crystal Lakes Lane #44 Black Diamond WA 98010,Black Diamond,532900.0,4,2.5,249,4200,16.0,162.,http://www.redfin.com/WA/Black-Diamond/32921-Crystal-Lakes-Ln-98010/unit-44/home/145745627
4738,Single Family Residential 2018,32200 5th Ave Black Diamond WA 98010,Black Diamond,289950.0,2,1,820,14810,18.0,274.,http://www.redfin.com/WA/Black-Diamond/32200-5th-Ave-98010/home/378892
4739,Single Family Residential 2018,22529 SE 313th Place Black Diamond WA 98010,Lake Sawyer,949950.0,4,2.5,356,70720,18.0,140.,http://www.redfin.com/WA/Black-Diamond/22529-SE-313th-Pl-98010/home/378140
4740,Single Family Residential 2018,31047 231st Place SE Black Diamond WA 98010,Lake Sawyer,849000.0,3,3,309,79279,18.0,274.,http://www.redfin.com/WA/Black-Diamond/31047-231st-Pl-SE-98010/home/2060126
4741,Single Family Residential 2018,30440 219th Wy SE Black Diamond WA 98010,Black Diamond,1150000.0,3,2.5,349,97126,34.0,92.0,http://www.redfin.com/WA/Black-Diamond/30440-219th-Way-SE-98010/home/17514807
4742,Single Family Residential 2018,32883 Pine Ave SE #38 Black Diamond WA 98010,Black Diamond,542900.0,4,2.5,265,4200,44.0,162.,http://www.redfin.com/WA/Unknown/Unknown-Unknown/home/145286772
4743,Single Family Residential 2018,32303 McKay Lane Black Diamond WA 98010,Lawson Hill,659000.0,3,2.5,298,10037,46.0,274.,http://www.redfin.com/WA/Black-Diamond/32303-McKay-Ln-98010/home/145278933
4744,Single Family Residential 2018,32401 Newcastle Dr Black Diamond WA 98010,Lawson Hill,532000.0,3,2,181,9604,46.0,274.,http://www.redfin.com/WA/Black-Diamond/32401-Newcastle-Dr-98010/home/145640496
4745,Single Family Residential 2018,32945 Crystal Lakes Lane #46 Black Diamond WA 98010,Black Diamond,507900.0,3,2.25,225,4200,49.0,162.,http://www.redfin.com/WA/Unknown/Unknown-Unknown/home/145268514
4746,Single Family Residential 2018,32909 Crystal Lakes Lane #43 Black Diamond WA 98010,Black Diamond,546900.0,4,2.75,265,4200,51.0,162.,http://www.redfin.com/WA/Unknown/Unknown-Unknown/home/145252962
4747,Single Family Residential 2018,32871 Pine Ave SE #39 Black Diamond WA 98010,Black Diamond,529900.0,4,2.5,249,4725,51.0,162.,http://www.redfin.com/WA/Unknown/Unknown-Unknown/home/145252948
4748,Vacant Land 2018,252 Roberts Rd Black Diamond WA 98010,Black Diamond,73500.0,0,2.56,256,50988,59.0,274.,http://www.redfin.com/WA/Black-Diamond/252-Roberts-Dr-98010/home/143382761
4749,Single Family Residential 2018,31400 293rd Place SE Black Diamond WA 98010,Green River,975000.0,4,2.5,345,154980,67.0,274.,http://www.redfin.com/WA/Black-Diamond/31400-293rd-Pl-SE-98010/home/294852
4750,Vacant Land 2018,31231 293rd Place SE Black Diamond WA 98010,Green River,450000.0,0,2.56,256,242084,67.0,274.,http://www.redfin.com/WA/Black-Diamond/31231-293rd-Pl-SE-98010/home/145128971
4751,Vacant Land 2018,32314 3rd Ave Black Diamond WA 98010,Black Diamond,112850.0,0,2.56,256,6164,81.0,274.,http://www.redfin.com/WA/Black-Diamond/32314-3rd-Ave-98010/home/144975517
4752,Single Family Residential 2018,32404 McKay Lane Black Diamond WA 98010,Lawson Hill,613000.0,3,2,198,9650,99.0,274.,http://www.redfin.com/WA/Black-Diamond/32404-McKay-Ln-98010/home/144856052
4753,Single Family Residential 2018,32402 McKay Lane Black Diamond WA 98010,Lawson Hill,658000.0,4,3,304,9650,155.0,274.,http://www.redfin.com/WA/Black-Diamond/32402-McKay-Ln-98010/home/144488089
4754,Vacant Land 2018,30712 3rd Ave Black Diamond WA 98010,Black Diamond,750000.0,0,2.56,256,71438,155.0,274.,http://www.redfin.com/WA/Black-Diamond/30712-3rd-Ave-98010/home/378323
4755,Single Family Residential 2018,32308 McKay Lane Black Diamond WA 98010,Lawson Hill,588000.0,3,2,181,9775,184.0,274.,http://www.redfin.com/WA/Black-Diamond/32308-McKay-Ln-98010/home/22450390
4756,Single Family Residential 2018,32306 McKay Lane Black Diamond WA 98010,Lawson Hill,621000.0,4,2.5,268,9715,184.0,274.,http://www.redfin.com/WA/Black-Diamond/32306-McKay-Ln-98010/home/144331959
4757,Vacant Land 2018,1 SE Green River Gorge Rd Black Diamond WA 98010,Black Diamond,2000000.0,0,2.56,256,13517539,194.0,274.,http://www.redfin.com/WA/Black-Diamond/1-SE-Green-River-Gorge-Rd-98010/home/144278501
4758,Vacant Land 2018,306 290Th Ave SE (LOT B) Black Diamond WA 98010,Black Diamond,189000.0,0,2.56,256,134839,440.0,274.,http://www.redfin.com/WA/Black-Diamond/306-290th-Ave-SE-98010/home/113376222
4759,Single Family Residential 2018,32402 Mckay Ln Black Diamond WA 98010,Lawson Hill Estates,650000.0,3,2.5,304,96799,3.0,274.,http://www.redfin.com/WA/Black-Diamond/32402-McKay-Ln-98010/home/22450388
4760,Single Family Residential 2018,32406 Mckay Ln Black Diamond WA 98010,Lawson Hill Estates,695000.0,4,2.5,321,96799,3.0,274.,http://www.redfin.com/WA/Black-Diamond/32406-McKay-Ln-98010/home/145702619
4761,Single Family Residential 2018,Staccato Black Diamond WA 98010,Lawson Hill Estates,589000.0,4,2.5,289,96799,83.95428033866416,274.,http://www.redfin.com/WA/Black-Diamond/Lawson-Hill-Estates/Staccato/home/145702626
4762,Single Family Residential 2018,Forte Black Diamond WA 98010,Lawson Hill Estates,549000.0,2,2,195,96799,83.95428033866416,274.,http://www.redfin.com/WA/Black-Diamond/Lawson-Hill-Estates/Forte/home/145702625
4763,Single Family Residential 2018,Residence 2 Black Diamond WA 98010,Ten Trails,507900.0,3,2.5,225,96799,83.95428033866416,274.,http://www.redfin.com/WA/Black-Diamond/Ten-Trails/Residence-2/home/145583413
4764,Single Family Residential 2018,Residence 3 Black Diamond WA 98010,Ten Trails,529900.0,4,2.5,249,96799,83.95428033866416,274.,http://www.redfin.com/WA/Black-Diamond/Ten-Trails/Residence-3/home/145583412
4765,Single Family Residential 2018,Residence 4 Black Diamond WA 98010,Ten Trails,542900.0,4,3,265,96799,83.95428033866416,274.,http://www.redfin.com/WA/Black-Diamond/Ten-Trails/Residence-4/home/145583411
4766,Single Family Residential 2018,Lot 10 Black Diamond WA 98010,The Ridge at Lake Sawyer,999950.0,3,2.5,312,96799,83.95428033866416,274.,http://www.redfin.com/WA/Black-Diamond/The-Ridge-at-Lake-Sawyer/Lot-10/home/144357317
4767,Single Family Residential 2018,Lot 15 Black Diamond WA 98010,The Ridge at Lake Sawyer,1050000.0,4,2.5,343,96799,83.95428033866416,274.,http://www.redfin.com/WA/Black-Diamond/The-Ridge-at-Lake-Sawyer/Lot-15/home/144357316
4768,Single Family Residential 2018,19020 12th Ave NE Shoreline WA 98155,North City,849950.0,4,2,211,7988,11.0,274.,http://www.redfin.com/WA/Shoreline/19020-12th-Ave-NE-98155/home/84593
4769,Single Family Residential 2018,4230 NE 197th St Lake Forest Park WA 98155,Horizon View,629900.0,3,2,212,10041,25.0,274.,http://www.redfin.com/WA/Lake-Forest-Park/4230-NE-197th-St-98155/home/93495
4770,Condo/Co-op 2018,17900 23rd Lane NE Unit E-204 Shoreline WA 98155,Shoreline,469950.0,3,1.75,139,98750,47.0,435.,http://www.redfin.com/WA/Shoreline/17900-23rd-Ln-NE-98155/unit-E204/home/63038
4771,Single Family Residential 2018,4001 NE 160th St Lake Forest Park WA 98155,Sheridan Beach,1225000.0,4,2.5,307,7505,2.0,274.,http://www.redfin.com/WA/Lake-Forest-Park/4001-NE-160th-St-98155/home/89396
4772,Single Family Residential 2018,18621 40th Place NE Lake Forest Park WA 98155,Lake Forest Park,1150000.0,5,3,351,9610,3.0,274.,http://www.redfin.com/WA/Lake-Forest-Park/18621-40th-Pl-NE-98155/home/145702271
4773,Single Family Residential 2018,5019 NE 197th St. Lake Forest Park WA 98155,Lake Forest Park,799998.0,6,2.5,299,16400,3.0,274.,http://www.redfin.com/WA/Lake-Forest-Park/5019-NE-197th-St-98155/home/92859
