,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,PRICE/SQUAREFT,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,DESC,LABEL
868,1,,Vacant Land,17552 12th Ave NE,Shoreline,WA,98155,1000000.0,0,,Shoreline,,19041.0,,39.0,,,Active,,,http://www.redfin.com/WA/Shoreline/17552-12th-Ave-NE-98155/home/85140,NWMLS,1268261,N,Y,47.7575083,-122.3152399,This block is a prime development opportunity for MUR-70 zone building potential since the block is across 5th Ave from the future light rail station. Lock up the property and enjoy rental potential in the meantime with an opportunity for 2nd kitchen in basement unit.,0
869,1,,Vacant Land,17700 28th Ave NE,Lake Forest Park,WA,98155,155000.0,0,,Lake Forest Park,,19149.0,,63.0,,,Active,,,http://www.redfin.com/WA/Lake-Forest-Park/17700-28th-Ave-NE-98155/home/145123076,NWMLS,1256371,N,Y,47.757881899999994,-122.30107720000001,"Located on a quiet street with easy access to Lake Forest Park Town Center for shopping and dining. Sought after Shoreline Schools and easy access to I-5. Grace Cole Nature Park down the street and deeded rights to Lake Forest Park waterfront Civic club. Water, sewer and gas are available on the same side of the street. Build up to a 3,600 square foot, three story home of your dreams. Listing agent has details on necessary permits required to build. Buyer to verify all information.",0
870,1,,Single Family Residential,19054 18th Ave NE,Shoreline,WA,98155,425000.0,2,1.0,Shoreline,1080.0,10419.0,1940.0,86.0,394.0,,Active,,,http://www.redfin.com/WA/Shoreline/19054-18th-Ave-NE-98155/home/90848,NWMLS,1247073,N,Y,47.768163200000004,-122.31003259999999,"Investor Alert! Remodel or build your dream home on this beautiful 10,000+ SF level lot with a creek and a pond. Restore it to it's original beauty or tear down and build something new. Existing footprint allows you to build a 3 story main home of 36' x 36' and a 3 story MIL unit at the existing garage site. (Buyer to verify). Creek is on the south and east side of the lot. Small pond is between the home and the large lot in the back. Value in the land. Bring your dreams. Endless possibilities.",0
871,1,,Vacant Land,356 NE 152nd,Shoreline,WA,98155,4200000.0,0,,Ridgecrest,,32225.0,,95.0,,,Active,,,http://www.redfin.com/WA/Shoreline/356-NE-152nd-St-98155/home/85925,NWMLS,1242347,N,Y,47.73928370000001,-122.32390900000001,Plan Description: At just under 3,0
872,1,,Vacant Land,162 36th Ave NE,Lake Forest Park,WA,98155,269999.0,0,,Sheridan,,4361.0,,110.0,,,Active,,,http://www.redfin.com/WA/Lake-Forest-Park/162-36th-Ave-NE-Unknown/home/144766737,NWMLS,1236437,N,Y,47.744653,-122.29036299999999,Amazing opportunity to build your home in highly sought after Sheridan Heights neighborhood in Lake Forest Park (buyer to verify all information). This lot sits on a quiet street with partial view of Lake Washington and the mountains. The parcel is close to all amenities with easy access to freeway. Bring your vision!,0
873,1,,Single Family Residential,514 NE 189th St,Shoreline,WA,98155,725000.0,0,,Shoreline,1020.0,6502.0,1942.0,210.0,711.0,,Active,,,http://www.redfin.com/WA/Shoreline/514-NE-189th-St-98155/home/79972,NWMLS,1208468,N,Y,47.7660965,-122.3235531,"The Valmont at Arden View!
Arden View is a fresh, new community of 15 homes in the Richmond Beach area of Shoreline that's tucked next to a permanent green space and a stone's throw from Seattle. Near enough to the water that you could feel a breeze off the waves, and some of the homes have a prime view of the Sound. Arden View is defined by luxurious comforts with a sleek sensibility. Modern, effervescent, and a sophisticated classic, this community is sure to be timeless and built to last. Arden View's homes feature Sundquist’s forward-thinking, “Designed for Better Living”® home designs, which run a gamut of square footages and layouts, ranging from a versatile 2,800 to about 4,800 square feet. The homes are sweeping great room styled plans, with large, bright windows and sliders to flood the open space with natural light. Curl up by the fire with a steaming mug and a good book, share good times with great people in outdoor living spaces, or serve up something tasty in our gourmet kitchens. We know your home isn't just where you sleep, it's where you dream. Let it all begin with Arden View. Prices are anticipated to start in the high $700’s. We pride ourselves on homes designed for your life, the way you want to live it. At Sundquist, we do more than just build houses: we build homes, Designed for Better Living®.",0
874,1,,Vacant Land,187 Ballinger Wy,Lake Forest Park,WA,98155,137888.0,0,,Lake Forest Park,,17424.0,,239.0,,,Active,,,http://www.redfin.com/WA/Seattle/187-Lake-Ballinger-Way-98155/home/104490810,NWMLS,1195608,N,Y,47.7776136,-122.3286103,Prime building lot in the heart of Lake Forest Park. Just shy of 1/2 acre. Surrounded by homes $700K +. Lot may require some wetland mitigation to increase building footprint but presents itself as a tremendous value in this area at this price. Owner terms and carrybacks possible.,0
875,1,,Single Family Residential,14565 6th Ave NE,Shoreline,WA,98155,1000000.0,3,1.75,Ridgecrest,1600.0,7440.0,1944.0,299.0,625.0,,Active,,,http://www.redfin.com/WA/Shoreline/14565-6th-Ave-NE-98155/home/86939,NWMLS,1165107,N,Y,47.73578070000001,-122.32259760000001,,0
876,1,,Single Family Residential,,Shoreline,WA,98155,721000.0,2,1.5,Shoreline,2230.0,7936.0,1948.0,407.0,323.0,,Active,,,http://www.redfin.com/WA/Shoreline/Undisclosed-address-98155/home/78943,NWMLS,1097360,N,Y,47.7666151,-122.32354280000001,"ZONING NEW MUR 70- can be bundled with adjacent property to south for total of 14,438 sq ft, maybe more. MUR Mixed-use residential zones provide for a mix of predominantly multifamily to 70' high. Specific mixed-use residential zones to provide for attached single-family residential, high-rise multifamily residential, for commercial uses, retail, and other compatible uses within the light rail station subareas. Do not disturb tenants. Agent is owner",0
877,1,,Single Family Residential,17345 17347 Beach Dr NE,Lake Forest Park,WA,98155,5700000.0,3,2.0,Lake Forest Park,2070.0,83447.0,1930.0,445.0,2754.0,,Active,,,http://www.redfin.com/WA/Lake-Forest-Park/17347-Beach-Dr-NE-98155/home/89924,NWMLS,1082572,N,Y,47.7536124,-122.27450139999999,"Lake Forest Park’s iconic Lake Haven - one acre plus of coveted south facing lakefront. Level, park-like acreage incls 150+ feet of no-bank waterfront adjoining Lyon Park for tremendous privacy. Vintage home, 6 cabins & huge dock. A+ location - next to LFP Civic Club & Town Center, Burke-Gilman Trail, Kenmore Air, Inglewood CC & equidistant to Seattle & Bellevue. Zoned RS7200 – great development potential. Rare opportunity to develop a signature waterfront plat, or create your own special haven!",0
878,0,,Townhouse,The Westlake II,Lake Forest Park,WA,98155,690990.0,3,2.5,12 Degrees North,1560.0,,,,443.0,,Active,,,http://www.redfin.com/WA/Lake-Forest-Park/12-Degrees-North/The-Westlake-II/home/103496241,NewHomeSource.com,Plan-41225406,N,Y,47.7343061,-122.2911729,Plan Description: The Westlake II top features include: First floor Live/Work space; Extra large laundry room,0
879,0,,Townhouse,The Westlake I,Lake Forest Park,WA,98155,710990.0,3,2.5,12 Degrees North,1686.0,,,,422.0,,Active,,,http://www.redfin.com/WA/Lake-Forest-Park/12-Degrees-North/The-Westlake-I/home/103496238,NewHomeSource.com,Plan-41225408,N,Y,47.7343061,-122.2911729,Plan Description: The Westlake I top features include: First floor Live/Work space; Extra first floor storage; Third floor laundry room,0
880,0,,Single Family Residential,The Taylor - 417,Shoreline,WA,98155,899990.0,4,2.0,Belwick,2566.0,,,,351.0,,Active,,,http://www.redfin.com/WA/Shoreline/Belwick/The-Taylor-417/home/145508259,NewHomeSource.com,Plan-41498920,N,Y,47.7364292,-122.30292,,0
881,0,,Single Family Residential,The Fairfax - 521,Shoreline,WA,98155,999990.0,4,4.0,Belwick,3179.0,,,,315.0,,Active,,,http://www.redfin.com/WA/Shoreline/Belwick/The-Fairfax-521/home/145508258,NewHomeSource.com,Plan-41498921,N,Y,47.7364292,-122.30292,,0
882,1,,Single Family Residential,21030 7th Ave S,Des Moines,WA,98198,899980.0,5,3.5,Des Moines,4280.0,6450.0,1978.0,4.0,210.0,,Active,,,http://www.redfin.com/WA/Des-Moines/21030-7th-Ave-S-98198/home/338069,NWMLS,1290200,N,Y,47.4127205,-122.32590309999999,"Spacious 3 story view home, 4280 Per KC 6 Bedrooms/2.75 Baths. Pride of ownership radiates throughout this exceptionally updated home w/ amazing views of Mt. Rainier and Puget Sound from every floor. Main floor features 3 bds, spacious kitchen & family rm, & deck. Master up w/ loft area, soaker tub, large walk-in! Lower level w/ separate MIL has its own kitchen, fml dining, rec rm, 2 bds & bath w/ sauna. Real hardwoods, ceramic tile, granite counters, exquisite lighting & add’l features. Must see!",0
883,1,,Condo/Co-op,21507 42nd St S Unit M8,SeaTac,WA,98198,279000.0,2,2.0,Riverview,1013.0,,2004.0,4.0,275.0,286.0,Active,,,http://www.redfin.com/WA/SeaTac/21507-42nd-Ave-S-98198/unit-000M-8/home/22544248,NWMLS,1290694,N,Y,47.409141399999996,-122.2832638,"Immaculate garden level unit offers a spacious layout and pleasing views of the landscaped grounds & courtyard. Featuring high ceilings, cozy fireplace, galley kitchen with plenty of room, and a private patio. Two good sized bedrooms, two full baths. Master has walk-in closet, bath with dual sinks & soaking tub. BONUS: a detached one car garage with overhead storage. Great location close to Amazon fulfillment, I-5, 167 & new Angle Lake Light Rail Station. NO RENTAL CAP!",0
884,1,,Condo/Co-op,22999 Marine View Dr S Unit D301,Seattle,WA,98198,349950.0,2,1.0,Des Moines,802.0,194079.0,1969.0,12.0,436.0,436.0,Active,,,http://www.redfin.com/WA/Des-Moines/22999-Marine-View-Dr-S-98198/unit-D301/home/24080,NWMLS,1282898,N,Y,47.3961657,-122.3240774,"Views galore! Gorgeous top floor, end unit has an unobstructed view of the Puget Sound and is just steps away from the pool & private beach. Every surface has been updated by the sellers: Slate flooring, kitchen cabinets, slab granite, SS appliances, paint, windows, carpet & marble bath. One of the few units with w/ d in unit! Easy walk to downtown Des Moines & the marina. Minutes to shopping & freeway. Other amenities include gated entry, balcony, picnic area, athletic court & garden space.",0
885,1,,Single Family Residential,1228 S 273rd Place,Des Moines,WA,98198,780000.0,4,2.5,Des Moines,2960.0,7707.0,2015.0,13.0,264.0,,Active,,,http://www.redfin.com/WA/Des-Moines/1228-S-273rd-Pl-98198/home/22229002,NWMLS,1283964,N,Y,47.3576864,-122.3174801,"This meticulously maintained home is drenched in sunlight from its floor to ceiling windows & balcony views and is just mins from the water. With 4 bedrooms, 2.5 bathrooms, massive bonus room w/ abundant storage, this home is ready for all your needs. Master Bedroom features a gorgeous 5-piece bathroom and huge walk-in closet. Kitchen has granite countertops, tile backsplash, floors & stainless steel appliances all directly adjacent to the formal dining room. Move-in ready, all appliances stay!",0
886,1,,Single Family Residential,27318 10th Place S,Des Moines,WA,98198,859000.0,4,3.0,Redondo,3170.0,14952.0,1981.0,19.0,271.0,,Active,,,http://www.redfin.com/WA/Des-Moines/27318-10th-Pl-S-98198/home/345399,NWMLS,1280636,N,Y,47.356548100000005,-122.31996370000002,"Lovingly maintained Redondo home in a commuter friendly location just minutes away from I5, yet tucked away. Serene sweeping views of the Sound & Olympics. This home boasts a complete MIL on the lower walkout level. This home is light & bright, master has ensuite with jetted tub & walk-in shower. Enjoy the views from your many decks and from your large picture windows. The home is nestled away in a quiet cul-de-sac with plenty of parking. Mature manicured landscaping adds authentic NW charm.",0
887,1,,Single Family Residential,1222 S 273rd Place,Des Moines,WA,98198,950000.0,4,3.5,Des Moines,3600.0,7944.0,2018.0,21.0,264.0,,Active,,,http://www.redfin.com/WA/Des-Moines/1222-S-273rd-Pl-98198/home/101704380,NWMLS,1279362,N,Y,47.3576717,-122.31773700000001,"Bask in the sun and stunning views from your meticulously built new home! With its 4 bedrooms, 3.5 bathrooms, bonus room, and huge storage space, this home is ready for all your needs. The Master Bedroom features a gorgeous 5-piece bathroom and massive walk-in closet. Lower level w/ bedroom and full bathroom is plumbed for 2nd kitchen and filled with possibilities. Instant on H2O heater, A/C, and a sprinkler system are there for your comfort and convenience!",0
888,1,,Single Family Residential,1536 S 258th Ct,Des Moines,WA,98198,450000.0,3,2.0,Woodmont,1800.0,7855.0,1987.0,26.0,250.0,,Active,,,http://www.redfin.com/WA/Des-Moines/1536-S-258th-Ct-98198/home/345975,NWMLS,1275673,N,Y,47.3689803,-122.31349660000001,"This newly remodeled 3 bed, 2 bath home features a modern and contemporary design. As you walk into the bright & open living/dining rm w/ it’s gleaming hardwoods, you’ll be hard-pressed to miss the picturesque Views! The gorgeous chef’s kitchen features high-end appliances, Corian countertops, and barstool seating. The lower level features 2 comfortable and well laid out bedrooms, along with a full bath. There’s also central AC and a huge 2-car garage. All current appliances stay, move-in ready!",0
889,1,,Single Family Residential,26425 Marine View Dr S,Des Moines,WA,98198,610000.0,4,2.5,Woodmont,2410.0,14520.0,1956.0,47.0,253.0,,Active,,,http://www.redfin.com/WA/Des-Moines/26425-Marine-View-Dr-S-98198/home/345594,NWMLS,1264925,N,Y,47.3644568,-122.3227113,"This well maintained Des Moines home is move-in ready and waiting for your special touches. The Sound views, large rear deck, spacious landscaped lot and private beach access, all contribute to its feeling of tranquility. The optional Woodmont Beach Club dues include: Boat Launch, Community waterfront/private Beach access, and tennis court. Large, lower level with separate entrance could be MIL or rented separately. 2 car garage with plenty of room for storage. All appliance stay.",0
890,1,,Vacant Land,25641 Marine View Dr S,Des Moines,WA,98198,339500.0,0,,Saltwater Park,,15028.0,,4.0,,,Active,,,http://www.redfin.com/WA/Des-Moines/25641-Marine-View-Dr-S-98198/home/101611423,NWMLS,1288744,N,Y,47.3713695,-122.3207305,"Own the opportunity! Remarkable Marine View Drive location with panoramic views of Puget Sound and Olympics. Seller has recorded view easement; no CC & RS. All utilities are available. Saltwater State Park within walking distance, 1.1 miles to charming downtown Des Moines and marina. Scenic, secluded setting ideal for your custom home. Buyer to verify all info to own satisfaction.",0
891,1,,Single Family Residential,519 S 207th St,Des Moines,WA,98198,384950.0,4,1.0,North Hill,1320.0,7200.0,1954.0,4.0,292.0,,Active,,,http://www.redfin.com/WA/Des-Moines/519-S-207th-St-98198/home/337700,NWMLS,1277537,N,Y,47.417069399999995,-122.32766380000001,"This 4 bedroom rambler features a spacious living room with large windows for optimum light~extra big master~Fully fenced backyard offers quiet retreat surrounded by large trees. There is even space for an RV or boat parking Central, North Hill location close to Des Moines, Normandy Park, SeaTac, the light rail station and numerous parks",0
